shipment_id,date,client_id,location_id,line_id
7708,2024-11-28,1,31,93
7709,2024-11-28,10,31,31
7710,2024-11-28,1,22,71
7711,2024-11-28,7,22,25
7712,2024-11-28,2,22,5
7713,2024-11-28,6,22,93
7714,2024-11-28,4,22,58
7715,2024-11-28,10,31,5
7716,2024-11-28,1,22,45
7717,2024-11-28,4,31,75
7718,2024-11-28,9,31,23
7719,2024-11-28,8,22,18
7720,2024-11-28,8,31,93
7721,2024-11-28,3,22,84
7722,2024-11-28,9,22,35
7723,2024-11-28,10,22,92
7724,2024-11-28,10,22,90
7725,2024-11-28,2,22,69
7726,2024-11-28,6,22,69
7727,2024-11-28,6,22,31
7728,2024-11-28,6,22,19
7729,2024-11-28,7,31,84
7730,2024-11-28,6,22,85
7731,2024-11-28,4,31,92
7732,2024-11-28,6,22,14
7733,2024-11-28,6,22,85
7734,2024-11-28,2,22,76
7735,2024-11-28,2,31,75
7736,2024-11-28,8,22,87
7737,2024-11-28,6,22,39
7738,2024-11-28,10,22,52
7739,2024-11-28,9,22,52
7740,2024-11-28,2,31,68
7741,2024-11-28,7,31,35
7742,2024-11-28,10,31,64
7743,2024-11-28,10,22,11
7744,2024-11-28,9,22,23
7745,2024-11-28,8,31,23
7746,2024-11-28,4,22,52
7747,2024-11-28,6,22,22
7748,2024-11-28,1,31,67
7749,2024-11-28,1,22,28
7750,2024-11-28,1,22,76
7751,2024-11-28,5,31,52
7752,2024-11-28,9,31,93
7753,2024-11-28,5,31,96
7754,2024-11-28,8,31,24
7755,2024-11-28,2,22,69
7756,2024-11-28,5,22,99
7757,2024-11-28,1,22,58
7758,2024-11-28,3,31,90
7759,2024-11-28,5,31,11
7760,2024-11-28,10,22,55
7761,2024-11-28,7,22,81
7762,2024-11-28,8,31,39
7763,2024-11-28,6,31,69
7764,2024-11-28,9,22,25
7765,2024-11-28,7,31,55
7766,2024-11-28,9,31,98
7767,2024-11-28,7,22,22
7768,2024-11-28,8,22,95
7769,2024-11-28,2,31,94
7770,2024-11-28,4,31,35
7771,2024-11-28,3,31,12
7772,2024-11-28,1,31,7
7773,2024-11-28,7,22,97
7774,2024-11-28,9,31,22
7775,2024-11-28,8,31,21
7776,2024-11-28,8,22,37
7777,2024-11-28,6,22,68
7778,2024-11-28,6,22,96
7779,2024-11-28,2,22,75
7780,2024-11-28,2,22,22
7781,2024-11-28,10,22,66
7782,2024-11-28,5,22,31
7783,2024-11-28,6,22,64
7784,2024-11-28,10,31,3
7785,2024-11-28,2,31,64
7786,2024-11-28,9,22,21
7787,2024-11-28,6,22,73
7788,2024-11-28,9,31,21
7789,2024-11-28,5,22,65
7790,2024-11-28,7,22,9
7791,2024-11-28,10,31,77
7792,2024-11-28,2,22,63
7793,2024-11-28,3,22,66
7794,2024-11-28,2,22,60
7795,2024-11-28,4,31,42
7796,2024-11-28,1,31,79
7797,2024-11-28,9,31,60
7798,2024-11-28,2,31,36
7799,2024-11-28,5,31,71
7800,2024-11-28,7,22,93
7801,2024-11-28,7,22,57
7802,2024-11-28,3,22,70
7803,2024-11-28,8,31,4
7804,2024-11-28,6,31,66
7805,2024-11-28,7,31,67
7806,2024-11-28,9,31,97
7807,2024-11-28,8,22,30
7808,2024-11-28,2,31,6
7809,2024-11-28,6,31,77
7810,2024-11-28,10,31,76
7811,2024-11-28,10,22,66
7812,2024-11-28,3,22,95
7813,2024-11-28,3,22,69
7814,2024-11-28,1,31,1
7815,2024-11-28,2,31,23
7816,2024-11-28,7,22,4
7817,2024-11-28,4,22,83
7818,2024-11-28,3,22,73
7819,2024-11-28,4,22,8
7820,2024-11-28,3,22,98
7821,2024-11-28,10,22,51
7822,2024-11-28,5,31,86
7823,2024-11-28,4,31,77
7824,2024-11-28,5,22,68
7825,2024-11-28,9,31,69
7826,2024-11-28,9,31,74
7827,2024-11-28,9,22,80
7828,2024-11-28,3,22,10
7829,2024-11-28,8,22,6
7830,2024-11-28,1,22,85
7831,2024-11-28,6,22,77
7832,2024-11-28,5,31,29
7833,2024-11-28,6,31,57
7834,2024-11-28,10,31,60
7835,2024-11-28,5,22,30
7836,2024-11-28,4,31,61
7837,2024-11-28,3,22,50
7838,2024-11-28,5,22,88
7839,2024-11-28,3,22,40
7840,2024-11-28,1,22,62
7841,2024-11-28,3,22,94
7842,2024-11-28,8,22,82
7843,2024-11-28,6,31,8
7844,2024-11-28,8,22,1
7845,2024-11-28,5,31,58
7846,2024-11-28,10,22,21
7847,2024-11-28,1,31,4
7848,2024-11-28,4,22,46
7849,2024-11-28,6,22,21
7850,2024-11-28,6,22,54
7851,2024-11-28,1,22,89
7852,2024-11-28,10,31,44
7853,2024-11-28,3,22,40
7854,2024-11-28,8,31,5
7855,2024-11-28,3,31,12
7856,2024-11-28,3,22,48
7857,2024-11-28,1,31,11
7858,2024-11-28,1,22,74
7859,2024-11-28,9,31,3
7860,2024-11-28,2,22,84
7861,2024-11-28,9,22,8
7862,2024-11-28,2,22,48
7863,2024-11-28,5,31,14
7864,2024-11-28,8,22,6
7865,2024-11-28,8,31,25
7866,2024-11-28,8,22,4
7867,2024-11-28,6,31,99
7868,2024-11-28,4,22,28
7869,2024-11-28,7,22,79
7870,2024-11-28,9,31,86
7871,2024-11-28,1,31,3
7872,2024-11-28,8,31,96
7873,2024-11-28,3,31,92
7874,2024-11-28,2,31,72
7875,2024-11-28,6,31,13
7876,2024-11-28,9,22,7
7877,2024-11-28,3,31,61
7878,2024-11-28,1,31,27
7879,2024-11-28,6,22,2
7880,2024-11-28,5,22,78
7881,2024-11-28,9,31,53
7882,2024-11-28,6,31,66
7883,2024-11-28,1,22,67
7884,2024-11-28,2,31,11
7885,2024-11-28,2,31,72
7886,2024-11-28,6,22,55
7887,2024-11-28,9,22,26
7888,2024-11-28,8,22,39
7889,2024-11-28,4,22,23
7890,2024-11-28,4,22,2
7891,2024-11-28,10,22,2
7892,2024-11-28,8,31,10
7893,2024-11-28,10,31,17
7894,2024-11-28,2,22,4
7895,2024-11-28,2,22,81
7896,2024-11-28,3,22,78
7897,2024-11-28,1,22,46
7898,2024-11-28,5,31,84
7899,2024-11-28,10,22,44
7900,2024-11-28,5,22,73
7901,2024-11-28,3,22,36
7902,2024-11-28,2,31,60
7903,2024-11-28,2,31,38
7904,2024-11-28,7,22,84
7905,2024-11-28,5,22,17
7906,2024-11-28,1,31,85
7907,2024-11-28,1,31,21
7908,2024-11-28,10,22,80
7909,2024-11-28,4,22,90
7910,2024-11-28,9,22,9
7911,2024-11-28,9,22,40
7912,2024-11-28,8,22,61
7913,2024-11-28,9,22,98
7914,2024-11-28,4,31,13
7915,2024-11-28,2,22,78
7916,2024-11-28,4,22,66
7917,2024-11-28,1,31,25
7918,2024-11-28,8,31,57
7919,2024-11-28,1,22,7
7920,2024-11-28,5,22,74
7921,2024-11-28,6,31,62
7922,2024-11-28,4,31,67
7923,2024-11-28,1,22,11
7924,2024-11-28,5,31,41
7925,2024-11-28,3,31,61
7926,2024-11-28,1,22,81
7927,2024-11-28,9,22,44
7928,2024-11-28,7,31,67
7929,2024-11-28,10,31,65
7930,2024-11-28,7,31,62
7931,2024-11-28,5,31,57
7932,2024-11-28,9,22,30
7933,2024-11-28,3,31,22
7934,2024-11-28,7,22,74
7935,2024-11-28,5,31,67
7936,2024-11-28,3,31,90
7937,2024-11-28,4,22,66
7938,2024-11-28,1,22,82
7939,2024-11-28,10,22,48
7940,2024-11-28,3,31,83
7941,2024-11-28,9,22,35
7942,2024-11-28,1,22,94
7943,2024-11-28,3,31,97
7944,2024-11-28,5,22,92
7945,2024-11-28,4,31,22
7946,2024-11-28,8,31,88
7947,2024-11-28,5,31,57
7948,2024-11-28,1,31,14
7949,2024-11-28,2,31,75
7950,2024-11-28,9,22,77
7951,2024-11-28,1,22,95
7952,2024-11-28,5,31,72
7953,2024-11-28,4,22,58
7954,2024-11-28,1,22,8
7955,2024-11-28,2,22,81
7956,2024-11-28,10,31,17
7957,2024-11-28,10,31,5
7958,2024-11-28,5,31,87
7959,2024-11-28,10,31,31
7960,2024-11-28,7,22,2
7961,2024-11-28,6,22,26
7962,2024-11-28,2,31,6
7963,2024-11-28,3,31,96
7964,2024-11-28,2,22,22
7965,2024-11-28,2,22,35
7966,2024-11-28,9,31,21
7967,2024-11-28,9,31,76
7968,2024-11-28,9,31,80
7969,2024-11-28,7,22,33
7970,2024-11-28,9,31,23
7971,2024-11-28,5,31,97
7972,2024-11-28,7,31,81
7973,2024-11-28,1,22,69
7974,2024-11-28,4,31,95
7975,2024-11-28,3,31,59
7976,2024-11-28,9,22,48
7977,2024-11-28,8,22,33
7978,2024-11-28,6,22,33
7979,2024-11-28,6,31,7
7980,2024-11-28,3,31,63
7981,2024-11-28,5,22,47
7982,2024-11-28,7,31,71
7983,2024-11-28,4,22,93
7984,2024-11-28,3,22,83
7985,2024-11-28,10,22,93
7986,2024-11-28,10,31,62
7987,2024-11-28,4,22,74
7988,2024-11-28,10,22,38
7989,2024-11-28,8,22,38
7990,2024-11-28,8,31,7
7991,2024-11-28,9,31,94
7992,2024-11-28,6,31,75
7993,2024-11-28,4,22,4
7994,2024-11-28,2,31,47
7995,2024-11-28,7,31,31
7996,2024-11-28,10,31,85
7997,2024-11-28,10,31,72
7998,2024-11-28,8,22,16
7999,2024-11-28,7,22,32
8000,2024-11-28,1,22,11
8001,2024-11-28,8,31,48
8002,2024-11-28,8,31,69
8003,2024-11-28,1,31,22
8004,2024-11-28,6,31,13
8005,2024-11-28,8,22,2
8006,2024-11-28,1,22,52
8007,2024-11-28,10,31,10
8008,2024-11-28,10,22,52
8009,2024-11-28,8,22,67
8010,2024-11-28,5,31,24
8011,2024-11-28,6,31,72
8012,2024-11-28,10,31,11
8013,2024-11-28,3,31,42
8014,2024-11-28,9,31,10
8015,2024-11-28,8,22,7
8016,2024-11-28,4,31,18
8017,2024-11-28,4,31,4
8018,2024-11-28,3,22,38
8019,2024-11-28,5,31,27
8020,2024-11-28,9,22,86
8021,2024-11-28,10,22,99
8022,2024-11-28,1,31,31
8023,2024-11-28,7,22,5
8024,2024-11-28,3,31,75
8025,2024-11-28,7,22,72
8026,2024-11-28,1,22,66
8027,2024-11-28,6,31,34
8028,2024-11-28,5,31,16
8029,2024-11-28,7,31,16
8030,2024-11-28,4,31,86
8031,2024-11-28,3,22,97
8032,2024-11-28,7,31,67
8033,2024-11-28,6,22,7
8034,2024-11-28,1,22,93
8035,2024-11-28,6,31,89
8036,2024-11-28,10,22,32
8037,2024-11-28,2,22,53
8038,2024-11-28,2,31,92
8039,2024-11-28,1,31,54
8040,2024-11-28,10,22,73
8041,2024-11-28,6,22,33
8042,2024-11-28,5,31,65
8043,2024-11-28,3,31,37
8044,2024-11-28,9,31,78
8045,2024-11-28,9,22,37
8046,2024-11-28,2,22,58
8047,2024-11-28,1,22,79
8048,2024-11-28,8,31,21
8049,2024-11-28,1,22,31
8050,2024-11-28,9,22,12
8051,2024-11-28,3,22,38
8052,2024-11-28,7,22,89
8053,2024-11-28,7,31,65
8054,2024-11-28,8,31,60
8055,2024-11-28,2,31,84
8056,2024-11-28,1,22,97
8057,2024-11-28,1,22,33
8058,2024-11-28,10,31,74
8059,2024-11-28,10,31,74
8060,2024-11-28,4,22,21
8061,2024-11-28,5,31,35
8062,2024-11-28,10,31,63
8063,2024-11-28,10,31,86
8064,2024-11-28,4,22,70
8065,2024-11-28,8,31,56
8066,2024-11-28,6,31,56
8067,2024-11-28,1,22,44
8068,2024-11-28,9,22,49
8069,2024-11-28,5,31,65
8070,2024-11-28,10,31,21
8071,2024-11-28,5,31,72
8072,2024-11-28,1,31,99
8073,2024-11-28,8,31,90
8074,2024-11-28,4,31,59
8075,2024-11-28,3,31,70
8076,2024-11-28,6,22,85
8077,2024-11-28,6,31,97
8078,2024-11-28,4,22,13
8079,2024-11-28,6,31,62
8080,2024-11-28,7,31,31
8081,2024-11-28,4,31,5
8082,2024-11-28,2,22,23
8083,2024-11-28,5,22,32
8084,2024-11-28,5,22,41
8085,2024-11-28,5,22,27
8086,2024-11-28,1,31,92
8087,2024-11-28,9,31,67
8088,2024-11-28,6,22,34
8089,2024-11-28,7,31,55
8090,2024-11-28,2,31,71
8091,2024-11-28,10,22,62
8092,2024-11-28,9,31,3
8093,2024-11-28,8,31,20
8094,2024-11-28,5,31,50
8095,2024-11-28,6,31,91
8096,2024-11-28,5,31,42
8097,2024-11-28,10,31,65
8098,2024-11-28,1,31,57
8099,2024-11-28,2,31,55
8100,2024-11-28,1,31,26
8101,2024-11-28,9,22,67
8102,2024-11-28,2,22,71
8103,2024-11-28,4,22,63
8104,2024-11-28,7,31,51
8105,2024-11-28,9,22,25
8106,2024-11-28,7,31,30
8107,2024-11-28,9,22,34
8108,2024-11-28,9,22,46
8109,2024-11-28,9,31,32
8110,2024-11-28,9,22,56
8111,2024-11-28,2,22,56
8112,2024-11-28,9,22,51
8113,2024-11-28,6,31,21
8114,2024-11-28,5,22,62
8115,2024-11-28,5,31,82
8116,2024-11-28,9,31,3
8117,2024-11-28,7,31,97
8118,2024-11-28,6,31,86
8119,2024-11-28,9,31,93
8120,2024-11-28,6,22,86
8121,2024-11-28,2,31,74
8122,2024-11-28,4,31,70
8123,2024-11-28,8,22,83
8124,2024-11-28,2,22,16
8125,2024-11-28,5,31,56
8126,2024-11-28,3,22,52
8127,2024-11-28,4,22,46
8128,2024-11-28,10,22,63
8129,2024-11-28,9,22,40
8130,2024-11-28,2,22,74
8131,2024-11-28,3,31,63
8132,2024-11-28,8,31,1
8133,2024-11-28,6,22,33
8134,2024-11-28,1,22,85
8135,2024-11-28,1,22,82
8136,2024-11-28,4,22,9
8137,2024-11-28,10,31,7
8138,2024-11-28,2,22,10
8139,2024-11-28,7,22,20
8140,2024-11-28,2,31,7
8141,2024-11-28,3,31,92
8142,2024-11-28,9,31,75
8143,2024-11-28,2,31,14
8144,2024-11-28,2,31,54
8145,2024-11-28,5,31,75
8146,2024-11-28,1,22,63
8147,2024-11-28,4,22,21
8148,2024-11-28,10,22,15
8149,2024-11-28,5,31,25
8150,2024-11-28,6,22,29
8151,2024-11-28,7,31,90
8152,2024-11-28,6,22,7
8153,2024-11-28,10,31,40
8154,2024-11-28,3,31,98
8155,2024-11-28,2,31,26
8156,2024-11-28,10,22,16
8157,2024-11-28,4,31,58
8158,2024-11-28,7,31,22
8159,2024-11-28,1,22,61
8160,2024-11-28,8,22,55
8161,2024-11-28,6,31,39
8162,2024-11-28,10,31,95
8163,2024-11-28,5,31,5
8164,2024-11-28,3,31,55
8165,2024-11-28,7,31,22
8166,2024-11-28,9,22,55
8167,2024-11-28,3,22,81
8168,2024-11-28,5,22,40
8169,2024-11-28,2,31,98
8170,2024-11-28,9,31,41
8171,2024-11-28,4,31,90
8172,2024-11-28,8,22,8
8173,2024-11-28,9,22,7
8174,2024-11-28,10,22,28
8175,2024-11-28,9,31,33
8176,2024-11-28,9,31,97
8177,2024-11-28,10,22,39
8178,2024-11-28,1,31,42
8179,2024-11-28,2,22,68
8180,2024-11-28,2,31,97
8181,2024-11-28,1,31,38
8182,2024-11-28,1,22,17
8183,2024-11-28,7,31,63
8184,2024-11-28,5,22,35
8185,2024-11-28,5,31,67
8186,2024-11-28,7,22,90
8187,2024-11-28,1,22,47
8188,2024-11-28,1,31,72
8189,2024-11-28,2,22,62
8190,2024-11-28,4,31,99
8191,2024-11-28,7,31,47
8192,2024-11-28,9,31,86
8193,2024-11-28,1,22,30
8194,2024-11-28,4,22,20
8195,2024-11-28,2,31,64
8196,2024-11-28,1,31,59
8197,2024-11-28,2,31,92
8198,2024-11-28,7,31,35
8199,2024-11-28,2,22,23
8200,2024-11-28,2,31,75
8201,2024-11-28,3,31,68
8202,2024-11-28,9,22,95
8203,2024-11-28,6,31,60
8204,2024-11-28,5,31,83
8205,2024-11-28,7,31,65
8206,2024-11-28,4,31,90
8207,2024-11-28,7,31,97
8208,2024-11-28,1,22,20
8209,2024-11-28,10,22,41
8210,2024-11-28,4,22,33
8211,2024-11-28,7,31,53
8212,2024-11-28,1,22,45
8213,2024-11-28,9,31,9
8214,2024-11-28,9,31,79
8215,2024-11-28,7,31,14
8216,2024-11-28,2,22,75
8217,2024-11-28,10,22,23
8218,2024-11-28,4,31,2
8219,2024-11-28,3,22,24
8220,2024-11-28,10,22,72
8221,2024-11-28,5,31,19
8222,2024-11-28,5,22,35
8223,2024-11-28,10,22,29
8224,2024-11-28,3,31,84
8225,2024-11-28,7,31,28
8226,2024-11-28,7,31,31
8227,2024-11-28,9,31,94
8228,2024-11-28,8,31,86
8229,2024-11-28,10,31,80
8230,2024-11-28,6,31,9
8231,2024-11-28,3,31,94
8232,2024-11-28,10,22,14
8233,2024-11-28,6,22,56
8234,2024-11-28,4,31,34
8235,2024-11-28,7,31,80
8236,2024-11-28,3,22,82
8237,2024-11-28,4,22,42
8238,2024-11-28,3,31,54
8239,2024-11-28,7,22,1
8240,2024-11-28,9,22,99
8241,2024-11-28,4,31,87
8242,2024-11-28,9,31,11
8243,2024-11-28,10,31,15
8244,2024-11-28,2,22,3
8245,2024-11-28,1,31,57
8246,2024-11-28,9,22,58
8247,2024-11-28,4,22,89
8248,2024-11-28,9,22,11
8249,2024-11-28,2,22,23
8250,2024-11-28,3,31,46
8251,2024-11-28,10,31,47
8252,2024-11-28,4,22,31
8253,2024-11-28,7,22,88
8254,2024-11-28,2,31,9
8255,2024-11-28,6,22,49
8256,2024-11-28,4,22,2
8257,2024-11-28,2,22,16
8258,2024-11-28,6,31,94
8259,2024-11-28,4,22,58
8260,2024-11-28,8,22,31
8261,2024-11-28,7,22,58
8262,2024-11-28,4,22,30
8263,2024-11-28,6,22,78
8264,2024-11-28,4,31,32
8265,2024-11-28,10,31,98
8266,2024-11-28,5,22,92
8267,2024-11-28,6,22,25
8268,2024-11-28,6,22,71
8269,2024-11-28,1,31,10
8270,2024-11-28,10,31,17
8271,2024-11-28,1,31,9
8272,2024-11-28,9,31,1
8273,2024-11-28,5,31,73
8274,2024-11-28,4,22,62
8275,2024-11-28,1,31,57
8276,2024-11-28,8,22,64
8277,2024-11-28,1,31,58
8278,2024-11-28,9,31,9
8279,2024-11-28,5,31,34
8280,2024-11-28,3,22,79
8281,2024-11-28,1,22,12
8282,2024-11-28,5,22,63
8283,2024-11-28,5,31,9
8284,2024-11-28,3,31,85
8285,2024-11-28,6,22,31
8286,2024-11-28,7,31,89
8287,2024-11-28,6,22,5
8288,2024-11-28,6,31,73
8289,2024-11-28,8,31,17
8290,2024-11-28,7,31,77
8291,2024-11-28,10,22,72
8292,2024-11-28,5,22,64
8293,2024-11-28,1,22,48
8294,2024-11-28,7,31,27
8295,2024-11-28,10,22,98
8296,2024-11-28,5,31,50
8297,2024-11-28,2,31,40
8298,2024-11-28,6,31,81
8299,2024-11-28,1,31,65
8300,2024-11-28,6,31,43
8301,2024-11-28,2,22,8
8302,2024-11-28,8,22,85
8303,2024-11-28,3,31,76
8304,2024-11-28,9,22,31
8305,2024-11-28,7,22,51
8306,2024-11-28,5,22,25
8307,2024-11-28,5,31,96
8308,2024-11-28,6,31,71
8309,2024-11-28,8,31,57
8310,2024-11-28,6,22,20
8311,2024-11-28,4,22,98
8312,2024-11-28,2,31,42
8313,2024-11-28,4,22,53
8314,2024-11-28,4,22,52
8315,2024-11-28,4,22,86
8316,2024-11-28,5,22,30
8317,2024-11-28,1,31,46
8318,2024-11-28,3,31,24
8319,2024-11-28,1,22,18
8320,2024-11-28,1,22,10
8321,2024-11-28,1,31,76
8322,2024-11-28,2,31,55
8323,2024-11-28,7,31,64
8324,2024-11-28,7,22,29
8325,2024-11-28,1,22,15
8326,2024-11-28,3,22,5
8327,2024-11-28,6,31,27
8328,2024-11-28,10,22,68
8329,2024-11-28,2,31,27
8330,2024-11-28,3,31,74
8331,2024-11-28,8,22,76
8332,2024-11-28,4,31,59
8333,2024-11-28,5,31,94
8334,2024-11-28,6,31,77
8335,2024-11-28,4,31,15
8336,2024-11-28,6,22,4
8337,2024-11-28,10,31,80
8338,2024-11-28,9,22,86
8339,2024-11-28,5,22,72
8340,2024-11-28,10,31,69
8341,2024-11-28,4,31,97
8342,2024-11-28,1,31,74
8343,2024-11-28,9,22,97
8344,2024-11-28,4,22,99
8345,2024-11-28,1,31,64
8346,2024-11-28,3,22,84
8347,2024-11-28,8,31,82
8348,2024-11-28,9,31,80
8349,2024-11-28,4,31,85
8350,2024-11-28,5,22,49
8351,2024-11-28,7,22,22
8352,2024-11-28,9,22,49
8353,2024-11-28,8,31,42
8354,2024-11-28,7,22,9
8355,2024-11-28,8,31,75
8356,2024-11-28,10,22,30
8357,2024-11-28,3,31,74
8358,2024-11-28,7,22,17
8359,2024-11-28,6,22,21
8360,2024-11-28,4,31,18
8361,2024-11-28,1,31,88
8362,2024-11-28,5,22,6
8363,2024-11-28,9,31,18
8364,2024-11-28,10,22,26
8365,2024-11-28,1,22,17
8366,2024-11-28,3,22,3
8367,2024-11-28,3,31,89
8368,2024-11-28,10,31,49
8369,2024-11-28,1,22,63
8370,2024-11-28,2,22,97
8371,2024-11-28,8,31,44
8372,2024-11-28,6,22,91
8373,2024-11-28,5,31,18
8374,2024-11-28,8,31,50
8375,2024-11-28,10,22,70
8376,2024-11-28,6,22,51
8377,2024-11-28,3,22,19
8378,2024-11-28,3,22,28
8379,2024-11-28,6,31,63
8380,2024-11-28,7,31,84
8381,2024-11-28,1,22,48
8382,2024-11-28,9,31,83
8383,2024-11-28,6,22,25
8384,2024-11-28,10,22,21
8385,2024-11-28,10,22,43
8386,2024-11-28,6,31,82
8387,2024-11-28,3,31,52
8388,2024-11-28,10,31,56
8389,2024-11-28,5,22,83
8390,2024-11-28,3,22,39
8391,2024-11-28,10,31,51
8392,2024-11-28,10,22,55
8393,2024-11-28,3,31,96
8394,2024-11-28,5,22,52
8395,2024-11-28,5,22,58
8396,2024-11-28,9,31,73
8397,2024-11-28,9,22,24
8398,2024-11-28,6,22,80
8399,2024-11-28,9,31,91
8400,2024-11-28,10,31,31
8401,2024-11-28,6,31,59
8402,2024-11-28,10,31,27
8403,2024-11-28,3,22,6
8404,2024-11-28,6,31,57
8405,2024-11-28,7,31,75
8406,2024-11-28,8,31,35
8407,2024-11-28,4,31,68
8408,2024-11-28,2,31,16
8409,2024-11-28,5,31,5
8410,2024-11-28,4,31,28
8411,2024-11-28,4,31,49
8412,2024-11-28,7,22,62
8413,2024-11-28,3,22,74
8414,2024-11-28,6,22,97
8415,2024-11-28,2,31,52
8416,2024-11-28,8,31,91
8417,2024-11-28,4,22,91
8418,2024-11-28,7,22,40
8419,2024-11-28,9,31,42
8420,2024-11-28,6,22,47
8421,2024-11-28,9,31,92
8422,2024-11-28,6,31,98
8423,2024-11-28,3,31,70
8424,2024-11-28,3,31,34
8425,2024-11-28,4,22,91
8426,2024-11-28,5,22,74
8427,2024-11-28,8,22,86
8428,2024-11-28,6,22,67
8429,2024-11-28,5,22,58
8430,2024-11-28,6,22,87
8431,2024-11-28,1,22,10
8432,2024-11-28,10,31,23
8433,2024-11-28,4,31,29
8434,2024-11-28,8,31,8
8435,2024-11-28,3,31,57
8436,2024-11-28,3,22,61
8437,2024-11-28,8,31,60
8438,2024-11-28,2,22,74
8439,2024-11-28,4,22,75
8440,2024-11-28,2,31,87
8441,2024-11-28,8,22,63
8442,2024-11-28,9,31,45
8443,2024-11-28,6,22,39
8444,2024-11-28,4,31,85
8445,2024-11-28,1,31,88
8446,2024-11-28,1,31,94
8447,2024-11-28,7,22,71
8448,2024-11-28,5,22,37
8449,2024-11-28,10,31,10
8450,2024-11-28,2,31,91
8451,2024-11-28,9,31,10
8452,2024-11-28,7,22,58
8453,2024-11-28,8,22,92
8454,2024-11-28,9,31,30
8455,2024-11-28,6,22,74
8456,2024-11-28,2,22,20
8457,2024-11-28,3,22,44
8458,2024-11-28,7,31,14
8459,2024-11-28,9,31,74
8460,2024-11-28,4,31,53
8461,2024-11-28,6,22,41
8462,2024-11-28,3,31,51
8463,2024-11-28,9,31,63
8464,2024-11-28,5,31,67
8465,2024-11-28,7,31,76
8466,2024-11-28,2,22,45
8467,2024-11-28,6,22,84
8468,2024-11-28,2,22,34
8469,2024-11-28,4,31,94
8470,2024-11-28,5,31,38
8471,2024-11-28,6,22,64
8472,2024-11-28,10,22,13
8473,2024-11-28,5,31,22
8474,2024-11-28,6,22,75
8475,2024-11-28,5,22,64
8476,2024-11-28,1,31,88
8477,2024-11-28,8,31,83
8478,2024-11-28,2,31,28
8479,2024-11-28,10,31,1
8480,2024-11-28,3,31,89
8481,2024-11-28,10,31,72
8482,2024-11-28,8,22,46
8483,2024-11-28,7,22,46
8484,2024-11-28,9,22,98
8485,2024-11-28,4,31,66
8486,2024-11-28,4,31,57
8487,2024-11-28,1,31,55
8488,2024-11-28,4,31,49
8489,2024-11-28,8,22,70
8490,2024-11-28,7,22,50
8491,2024-11-28,9,22,69
8492,2024-11-28,4,22,30
8493,2024-11-28,2,22,60
8494,2024-11-28,3,22,91
8495,2024-11-28,2,31,23
8496,2024-11-28,3,31,93
8497,2024-11-28,9,22,77
8498,2024-11-28,9,31,62
8499,2024-11-28,10,22,7
8500,2024-11-28,2,22,18
8501,2024-11-28,2,31,90
8502,2024-11-28,4,22,41
8503,2024-11-28,6,22,27
8504,2024-11-28,6,31,85
8505,2024-11-28,6,22,65
8506,2024-11-28,6,22,20
8507,2024-11-28,6,22,85
8508,2024-11-28,6,22,21
8509,2024-11-28,6,31,9
8510,2024-11-28,1,22,28
8511,2024-11-28,2,31,72
8512,2024-11-28,3,31,28
8513,2024-11-28,6,31,76
8514,2024-11-28,6,22,46
8515,2024-11-28,8,22,25
8516,2024-11-28,10,22,96
8517,2024-11-28,8,22,88
8518,2024-11-28,7,31,94
8519,2024-11-28,7,31,81
8520,2024-11-28,3,31,72
8521,2024-11-28,7,22,38
8522,2024-11-28,5,22,35
8523,2024-11-28,2,22,11
8524,2024-11-28,7,22,18
8525,2024-11-28,4,22,95
8526,2024-11-28,3,22,45
8527,2024-11-28,1,22,1
8528,2024-11-28,4,31,25
8529,2024-11-28,1,31,38
8530,2024-11-28,4,31,33
8531,2024-11-28,4,22,56
8532,2024-11-28,7,22,17
8533,2024-11-28,6,22,6
8534,2024-11-28,4,22,49
8535,2024-11-28,3,22,66
8536,2024-11-28,2,22,53
8537,2024-11-28,7,31,57
8538,2024-11-28,4,22,91
8539,2024-11-28,5,22,87
8540,2024-11-28,6,22,84
8541,2024-11-28,5,31,18
8542,2024-11-28,3,31,3
8543,2024-11-28,1,31,36
8544,2024-11-28,7,22,13
8545,2024-11-28,8,22,60
8546,2024-11-28,7,31,81
8547,2024-11-28,2,31,2
8548,2024-11-28,4,31,67
8549,2024-11-28,5,31,16
8550,2024-11-28,2,22,90
8551,2024-11-28,6,31,60
8552,2024-11-28,3,31,36
8553,2024-11-28,5,31,71
8554,2024-11-28,1,31,14
8555,2024-11-28,10,22,49
8556,2024-11-28,8,31,37
8557,2024-11-28,6,22,51
8558,2024-11-28,3,22,86
8559,2024-11-28,1,31,59
8560,2024-11-28,10,31,99
8561,2024-11-28,2,22,39
8562,2024-11-28,8,31,11
8563,2024-11-28,7,22,73
8564,2024-11-28,1,22,9
8565,2024-11-28,8,31,7
8566,2024-11-28,2,31,60
8567,2024-11-28,5,22,61
8568,2024-11-28,10,31,6
8569,2024-11-28,9,22,98
8570,2024-11-28,4,31,70
8571,2024-11-28,9,22,77
8572,2024-11-28,6,22,90
8573,2024-11-28,8,22,32
8574,2024-11-28,1,31,5
8575,2024-11-28,6,22,64
8576,2024-11-28,6,22,86
8577,2024-11-28,10,31,25
8578,2024-11-28,8,31,67
8579,2024-11-28,1,22,92
8580,2024-11-28,8,22,75
